"date","country","channel_id","device_type","exit_clicks","revenue_loc"
"2025-10-28","CZ","34","pc","4472","20361.38"
"2025-10-28","CZ","31","pc","6660","38105.96"
"2025-10-28","CZ","28","mobile","3984","23541.97"
"2025-10-28","CZ","66","pc","259","1598.07"
"2025-10-28","CZ","69","pc","368","2321.84"
"2025-10-28","CZ","6","pc","540","4176.41"
"2025-10-28","CZ","10","pc","29","169.32"
"2025-10-28","CZ","29","tablet","230","925.97"
"2025-10-28","CZ","35","tablet","21","104.7"
"2025-10-28","CZ","43","mobile","50","249.5"
"2025-10-28","CZ","57","tablet","37","151.89"
"2025-10-28","CZ","78","pc","9","56.64"
"2025-10-28","CZ","69","tablet","8","55.02"
"2025-10-29","CZ","26","pc","2196","12571.31"
"2025-10-29","CZ","69","mobile","299","1463.28"
"2025-10-29","CZ","43","pc","1333","8700.72"
"2025-10-29","CZ","67","pc","378","3329.69"
"2025-10-29","CZ","61","pc","1756","11265.36"
"2025-10-29","CZ","31","tablet","93","392.09"
"2025-10-29","CZ","69","tablet","12","19.32"
"2025-10-29","CZ","62","mobile","3","17.02"
"2025-10-26","CZ","68","mobile","1","6.79"
"2025-10-23","CZ","5","pc","677","4753.18"
"2025-10-23","CZ","9","mobile","665","4041.2"
"2025-10-23","CZ","71","mobile","210","1768.95"
"2025-10-23","CZ","66","mobile","356","2385.36"
"2025-10-23","CZ","6","tablet","68","485.59"
"2025-10-23","CZ","20","pc","236","1552.17"
"2025-10-23","CZ","71","pc","140","1135.39"
"2025-10-23","CZ","62","mobile","20","125.17"
"2025-10-23","CZ","9","pc","8","55.21"
"2025-10-24","CZ","35","pc","6","58.15"
"2025-11-03","CZ","42","pc","1","12.6"
"2025-09-18","CZ","34","pc","70539","8481.36"
"2025-09-18","CZ","25","pc","297","2262.76"
"2025-09-18","CZ","6","mobile","8191","56811.69"
"2025-09-18","CZ","29","pc","1222","6883.53"
"2025-09-18","CZ","33","mobile","2711","13085.54"
"2025-09-18","CZ","30","pc","143","911.92"
"2025-09-18","CZ","32","mobile","150","724.53"
"2025-09-18","CZ","64","pc","140","904.48"
"2025-09-18","CZ","32","pc","188","1056.36"
"2025-09-18","CZ","17","pc","27","191.17"
"2025-09-18","CZ","20","pc","210","1388.8"
"2025-09-18","CZ","12","mobile","59","469.49"
"2025-09-18","CZ","9","pc","4","24.55"
"2025-09-18","CZ","18","tablet","17","147.7"
"2025-09-18","CZ","11","pc","3","21.36"
"2025-09-18","CZ","70","mobile","4","19.4"
"2025-09-02","CZ","78","tablet","5","10.78"
"2025-09-11","CZ","78","pc","1","7.47"
"2025-09-11","CZ","7","tablet","3","23.32"
"2025-09-05","CZ","6","mobile","8329","55733.51"
"2025-09-05","CZ","26","pc","1590","8185.95"
"2025-09-05","CZ","58","mobile","2507","19554.09"
"2025-09-05","CZ","30","mobile","286","1835.15"
"2025-09-05","CZ","11","mobile","595","4479.93"
"2025-09-05","CZ","67","pc","183","1320.58"
"2025-09-05","CZ","10","mobile","362","2527.5"
"2025-09-05","CZ","30","pc","163","1134.06"
"2025-09-05","CZ","69","pc","161","911.36"
"2025-09-05","CZ","65","mobile","74","373.46"
"2025-09-05","CZ","32","tablet","35","145.77"
"2025-09-05","CZ","67","tablet","8","45.54"
"2025-09-05","CZ","76","mobile","2","13.92"
"2025-12-25","CZ","34","mobile","3941","19390.61"
"2025-12-25","CZ","5","mobile","11456","63980.42"
"2025-12-25","CZ","31","mobile","7549","34609.6"
"2025-12-25","CZ","20","mobile","781","4163.28"
"2025-12-25","CZ","39","pc","1124","5294.52"
"2025-12-25","CZ","25","mobile","515","3413.99"
"2025-12-25","CZ","69","pc","233","1084.33"
"2025-12-25","CZ","82","mobile","81","238.27"
"2025-12-25","CZ","30","pc","166","778.67"
"2025-12-25","CZ","44","mobile","106","615.86"
"2025-12-25","CZ","17","tablet","29","125.47"
"2025-12-25","CZ","65","mobile","54","243.41"
"2025-12-25","CZ","7","pc","22","107.24"
"2025-12-25","CZ","43","mobile","63","399.89"
"2025-12-25","CZ","42","mobile","8","63.66"
"2025-12-25","CZ","70","mobile","1","3.5"
"2025-12-25","CZ","11","tablet","17","79.93"
"2025-12-29","CZ","23","mobile","5983","31414.33"
"2025-12-29","CZ","25","pc","680","4129.06"
"2025-12-29","CZ","61","pc","1344","6276.81"
"2025-12-29","CZ","39","pc","1381","5899.78"
"2025-12-29","CZ","18","pc","421","3462.46"
"2025-12-29","CZ","5","pc","519","2729.79"
"2025-12-29","CZ","28","tablet","83","491.4"
"2025-12-29","CZ","27","tablet","331","1561.53"
"2025-12-29","CZ","6","pc","310","1785.25"
"2025-12-29","CZ","9","tablet","31","97.96"
"2025-12-29","CZ","23","tablet","39","202.64"
"2025-12-29","CZ","38","pc","19","129.08"
"2025-12-29","CZ","68","mobile","15","99.7"
"2025-12-24","CZ","29","tablet","55","235.65"
"2025-12-24","CZ","6","pc","124","789.87"
"2025-12-24","CZ","61","pc","422","2336.19"
"2025-12-24","CZ","29","mobile","2457","10502.39"
"2025-12-24","CZ","44","mobile","78","485.89"
"2025-12-24","CZ","33","pc","347","1659.48"
"2025-12-24","CZ","65","mobile","36","162.4"
"2025-12-24","CZ","62","pc","73","535.97"
"2025-12-24","CZ","7","pc","8","50.83"
"2025-12-24","CZ","66","pc","27","115.42"
"2025-12-24","CZ","43","mobile","3","14.66"
"2025-12-24","CZ","57","mobile","7","65.74"
"2025-12-24","CZ","35","mobile","5","10.42"
"2025-12-25","CZ","78","tablet","3","11.05"
"2025-12-25","CZ","37","mobile","1","4.7"
"2025-12-21","CZ","78","mobile","107","740.13"
"2025-12-21","CZ","11","mobile","761","2877.36"
"2025-12-21","CZ","61","pc","773","4463.16"
"2025-12-21","CZ","44","tablet","16","123.29"
"2025-12-21","CZ","5","pc","302","1853.95"
"2025-12-21","CZ","44","pc","151","954.41"
"2025-12-21","CZ","62","mobile","13","93.94"
"2025-12-21","CZ","44","mobile","82","622.66"
"2025-12-21","CZ","32","pc","71","445.36"
"2025-12-21","CZ","65","pc","86","407.92"
"2025-12-21","CZ","68","mobile","3","18.8"
"2025-12-21","CZ","11","pc","4","40.95"
"2025-12-21","CZ","38","pc","4","46.7"
"2025-12-09","CZ","39","tablet","9","41.69"
"2025-12-27","CZ","9","mobile","1871","6668.16"
"2025-12-27","CZ","33","pc","1232","6025.76"
"2025-12-27","CZ","23","mobile","5446","30392.87"
"2025-12-27","CZ","61","pc","1040","4823.77"
"2025-12-27","CZ","5","pc","297","1764.76"
"2025-12-27","CZ","65","pc","80","365.28"
"2025-12-27","CZ","44","pc","69","422.09"
"2025-12-27","CZ","11","mobile","818","2463.23"
"2025-12-27","CZ","67","pc","408","2535.49"
"2025-12-27","CZ","29","tablet","279","1116.04"
"2025-12-27","CZ","32","mobile","276","1301.35"
"2025-10-29","CZ","39","pc","1660","8103.54"
"2025-09-18","CZ","66","tablet","7","23.76"
"2025-12-29","CZ","6","tablet","53","367.89"
"2025-12-27","CZ","6","pc","242","1497.08"
"2025-12-27","CZ","34","tablet","94","492.94"
"2025-12-27","CZ","78","mobile","202","1195.6"
"2025-12-27","CZ","66","pc","136","613.73"
"2025-12-27","CZ","39","tablet","68","258.98"
"2025-12-27","CZ","58","tablet","16","146.86"
"2025-12-08","CZ","39","tablet","9","31.5"
"2025-12-08","CZ","20","tablet","1","5.1"
"2025-12-19","CZ","23","pc","694","4572.91"
"2025-12-19","CZ","5","mobile","8162","52505.53"
"2025-12-19","CZ","31","mobile","5051","25793.78"
"2025-12-19","CZ","58","mobile","900","7595.44"
"2025-12-19","CZ","11","tablet","8","61.58"
"2025-12-19","CZ","6","pc","107","690.85"
"2025-12-19","CZ","32","mobile","84","530.29"
"2025-12-19","CZ","12","mobile","234","927.94"
"2025-12-19","CZ","10","mobile","100","620.61"
"2025-12-19","CZ","66","pc","92","389.89"
"2025-12-19","CZ","58","tablet","4","13.6"
"2025-12-19","CZ","78","mobile","66","512.39"
"2025-12-19","CZ","18","tablet","16","145.67"
"2025-12-19","CZ","67","tablet","2","7.9"
"2025-12-19","CZ","44","tablet","2","11.1"
"2025-12-10","CZ","12","pc","2","8"
"2025-12-31","CZ","11","pc","1","1.5"
"2025-12-07","CZ","39","tablet","21","192.99"
"2025-12-07","CZ","35","tablet","1","6.86"
"2025-12-07","CZ","35","pc","6","61.13"
"2025-12-16","CZ","70","mobile","12","54.62"
"2025-12-14","CZ","8","mobile","2","8.3"
"2025-12-06","CZ","52","tablet","1","6.86"
"2025-12-20","CZ","9","mobile","998","4046.74"
"2025-12-20","CZ","22","pc","2928","19168.79"
"2025-12-20","CZ","23","mobile","2291","14850.73"
"2025-12-20","CZ","17","pc","396","3469.79"
"2025-12-20","CZ","26","mobile","1700","7571.99"
"2025-12-20","CZ","67","pc","185","1198.66"
"2025-12-20","CZ","44","tablet","12","95.86"
"2025-12-20","CZ","31","tablet","46","252.07"
"2025-12-20","CZ","35","mobile","21","153.16"
"2025-12-20","CZ","62","mobile","19","117.9"
"2025-12-20","CZ","6","pc","155","1081.06"
"2025-12-20","CZ","7","mobile","38","233.59"
"2025-10-08","CZ","42","pc","7","67.54"
"2025-12-22","CZ","26","pc","827","4522.25"
"2025-12-22","CZ","6","mobile","4056","26383.88"
"2025-12-22","CZ","34","pc","11778","6712.43"
"2025-12-22","CZ","34","tablet","70","283.71"
"2025-12-22","CZ","67","pc","164","1041.99"
"2025-12-22","CZ","44","mobile","79","609.82"
"2025-12-22","CZ","27","tablet","155","811.39"
"2025-12-22","CZ","31","tablet","31","139.58"
"2025-12-22","CZ","70","pc","29","118.72"
"2025-12-22","CZ","78","pc","6","35.2"
"2025-12-22","CZ","6","tablet","10","73.14"
"2025-12-22","CZ","65","tablet","4","10.2"
"2025-11-09","CZ","26","pc","1127","5333.92"
"2025-11-09","CZ","28","pc","2588","14072.18"
"2025-11-09","CZ","27","pc","7594","40628.99"
"2025-11-09","CZ","35","mobile","108","530.12"
"2025-11-09","CZ","32","pc","213","1184.97"
"2025-11-09","CZ","23","tablet","38","235.8"
"2025-11-09","CZ","38","tablet","4","24.08"
"2025-11-09","CZ","26","tablet","77","403.54"
"2025-11-09","CZ","12","pc","30","222.61"
"2025-11-09","CZ","38","pc","28","175.3"
"2025-11-12","CZ","31","mobile","10499","50696.45"
"2025-11-12","CZ","31","pc","6906","36457.02"
"2025-11-12","CZ","29","mobile","8071","36128.44"
"2025-11-12","CZ","33","pc","1617","7391.91"
"2025-11-12","CZ","20","mobile","981","4438.95"
"2025-11-12","CZ","5","pc","763","4817.94"
"2025-11-12","CZ","17","mobile","1623","13343.33"
"2025-11-12","CZ","34","tablet","147","718.01"
"2025-11-12","CZ","35","mobile","69","400.57"
"2025-11-12","CZ","38","pc","14","111.96"
"2025-12-04","CZ","43","mobile","6","37.55"
"2025-11-09","CZ","30","pc","218","1305.51"
"2025-11-12","CZ","69","tablet","2","6.4"
"2025-05-13","CZ","11","pc","1","11.52"
"2025-05-13","CZ","62","mobile","2","20.7"
"2025-07-03","CZ","44","pc","1","7.6"
"2025-06-24","CZ","42","mobile","3","69.3"
"2025-06-24","CZ","35","tablet","1","6.2"
"2025-06-18","CZ","5","mobile","15386","94723.35"
"2025-06-18","CZ","27","mobile","5297","29385.52"
"2025-06-18","CZ","62","pc","469","3226.8"
"2025-06-18","CZ","27","tablet","155","893.51"
"2025-06-18","CZ","22","tablet","55","405.22"
"2025-06-18","CZ","34","tablet","86","410.11"
"2025-06-18","CZ","33","tablet","48","311.48"
"2025-06-18","CZ","65","pc","102","659.4"
"2025-06-18","CZ","29","tablet","57","314.73"
"2025-06-18","CZ","44","mobile","13","109.59"
"2025-06-18","CZ","58","tablet","16","152.25"
"2025-06-27","CZ","23","mobile","2735","18873.67"
"2025-06-27","CZ","31","pc","3407","21958.26"
"2025-06-27","CZ","61","mobile","4226","26149.26"
"2025-06-27","CZ","29","pc","732","3980.4"
"2025-06-27","CZ","31","tablet","57","283.3"
"2025-06-27","CZ","27","tablet","207","1522.07"
"2025-06-27","CZ","66","mobile","149","823.42"
"2025-06-27","CZ","52","pc","10","79.88"
"2025-06-27","CZ","43","mobile","16","111.18"
"2025-06-27","CZ","38","pc","28","202.22"
"2025-07-08","CZ","22","pc","7035","52321.42"
"2025-07-08","CZ","33","pc","2278","14892.16"
"2025-07-08","CZ","52","mobile","601","4160.71"
"2025-07-08","CZ","23","pc","1699","12563.54"
"2025-07-08","CZ","67","mobile","3246","22532.97"
"2025-07-08","CZ","5","mobile","21227","148993.62"
"2025-07-08","CZ","6","mobile","11778","80945.06"
"2025-07-08","CZ","26","mobile","2654","16584.42"
"2025-07-08","CZ","9","mobile","399","3123.01"
"2025-07-08","CZ","35","mobile","215","1220.83"
"2025-07-08","CZ","17","mobile","1746","12125.55"
"2025-07-08","CZ","17","pc","71","579.62"
"2025-07-08","CZ","13","mobile","76","622.44"
"2025-07-08","CZ","69","mobile","419","2306.92"
"2025-07-08","CZ","11","mobile","417","3377.75"
"2025-07-08","CZ","69","pc","201","1584.1"
"2025-07-08","CZ","71","pc","582","2279.53"
"2025-07-08","CZ","32","pc","172","1221.22"
"2025-07-08","CZ","61","tablet","43","258.07"
"2025-05-15","CZ","32","tablet","3","10.14"
"2025-05-15","CZ","7","tablet","1","8.24"
"2025-05-27","CZ","11","tablet","6","26.18"
"2025-06-27","CZ","68","mobile","11","52.56"
"2025-06-27","CZ","68","tablet","5","31.79"
"2025-06-18","CZ","9","pc","5","50.6"
"2025-07-08","CZ","13","pc","2","5"
"2025-07-08","CZ","6","tablet","99","760.81"
"2025-07-08","CZ","16","tablet","4","35.17"
"2025-07-08","CZ","45","tablet","2","14.55"
"2025-07-08","CZ","62","tablet","2","20.66"
"2025-07-10","CZ","30","mobile","264","1895.84"
"2025-07-10","CZ","34","pc","3122","12422.44"
"2025-07-10","CZ","29","pc","1632","9271.55"
"2025-07-10","CZ","67","mobile","2390","16185.92"
"2025-07-10","CZ","6","mobile","9555","64350.89"
"2025-07-10","CZ","38","mobile","46","348.47"
"2025-07-10","CZ","33","mobile","2737","15067.23"
"2025-07-10","CZ","28","pc","1205","8001.73"
"2025-07-10","CZ","28","mobile","1341","8398.91"
"2025-07-10","CZ","17","mobile","905","6080.72"
"2025-07-10","CZ","57","mobile","64","422.08"
"2025-07-10","CZ","18","pc","31","259.55"
"2025-07-10","CZ","29","tablet","101","638.43"
"2025-07-10","CZ","17","pc","68","402.35"
"2025-07-10","CZ","7","pc","12","120.71"
"2025-07-10","CZ","25","tablet","14","113.25"
"2025-07-10","CZ","35","mobile","126","876.47"
"2025-07-10","CZ","18","tablet","8","69.31"
"2025-07-10","CZ","35","tablet","3","17.4"
"2025-07-10","CZ","64","mobile","3","14.21"
"2025-07-13","CZ","5","mobile","22950","156306.82"
"2025-07-13","CZ","31","pc","4532","29492.51"
"2025-07-13","CZ","67","mobile","3367","22964.72"
"2025-07-13","CZ","5","pc","896","6795.16"
"2025-07-13","CZ","57","mobile","85","530"
"2025-07-13","CZ","32","pc","90","856.57"
"2025-07-13","CZ","71","tablet","39","188.74"
"2025-07-13","CZ","64","pc","56","412.58"
"2025-07-13","CZ","18","pc","70","608.76"
"2025-07-13","CZ","17","pc","20","179.42"
"2025-07-16","CZ","34","pc","3745","12952.45"
"2025-07-16","CZ","20","mobile","889","5646.77"
"2025-07-16","CZ","20","pc","208","1345.34"
"2025-07-16","CZ","6","pc","750","5804.75"
"2025-07-16","CZ","26","mobile","2470","14613.15"
"2025-07-16","CZ","71","mobile","1207","5152.91"
"2025-07-16","CZ","29","tablet","133","925.71"
"2025-07-16","CZ","31","tablet","48","255.67"
"2025-07-16","CZ","65","mobile","45","291.61"
"2025-07-16","CZ","65","pc","41","238.55"
"2025-07-16","CZ","11","pc","4","29.27"
"2025-07-16","CZ","37","pc","4","24.8"
"2025-07-15","CZ","31","mobile","7508","45902.88"
"2025-07-15","CZ","45","mobile","175","1405.43"
"2025-07-15","CZ","18","mobile","273","2104.56"
"2025-07-15","CZ","32","mobile","179","780.7"
"2025-07-15","CZ","18","pc","82","638.23"
"2025-07-15","CZ","44","mobile","103","742.3"
"2025-07-15","CZ","61","tablet","37","213.12"
"2025-07-15","CZ","11","pc","8","85.8"
"2025-07-15","CZ","2","mobile","7","49.85"
"2025-07-15","CZ","42","pc","9","90"
"2025-07-15","CZ","44","tablet","2","14.9"
"2025-05-29","CZ","23","mobile","2447","14384.28"
"2025-05-29","CZ","34","tablet","78","393.91"
"2025-05-29","CZ","57","mobile","42","275.57"
"2025-05-29","CZ","27","tablet","240","1467.54"
"2025-05-29","CZ","28","pc","1294","7501.02"
"2025-05-29","CZ","29","pc","1371","5896.14"
"2025-05-29","CZ","66","pc","65","358.7"
"2025-05-29","CZ","28","tablet","88","457.45"
"2025-05-29","CZ","32","mobile","98","523.49"
"2025-05-13","CZ","57","tablet","2","21.7"
"2025-06-10","CZ","9","tablet","4","37.99"
"2025-07-22","CZ","37","pc","6","54.02"
"2025-07-22","CZ","35","tablet","2","11.94"
"2025-07-27","CZ","31","mobile","11090","62217.39"
"2025-07-27","CZ","5","mobile","21194","134902.46"
"2025-07-27","CZ","52","mobile","201","1130.08"
"2025-07-27","CZ","61","mobile","5244","29618.06"
"2025-07-27","CZ","32","mobile","233","1424.03"
"2025-07-27","CZ","33","mobile","4154","21807.62"
"2025-07-27","CZ","67","tablet","20","122.13"
"2025-07-27","CZ","33","pc","1821","9658.61"
"2025-07-27","CZ","11","mobile","336","2144.69"
"2025-07-27","CZ","26","pc","1316","7026.15"
"2025-07-27","CZ","25","mobile","189","1389.44"
"2025-07-27","CZ","13","mobile","102","732.24"
"2025-07-27","CZ","20","pc","191","1196.59"
"2025-07-27","CZ","25","pc","147","1065.89"
"2025-07-27","CZ","61","tablet","52","304.76"
"2025-07-27","CZ","58","tablet","26","242.34"
"2025-07-27","CZ","38","tablet","26","94.34"
"2025-07-27","CZ","45","tablet","3","22.88"
"2025-07-18","CZ","9","tablet","2","13.5"
"2025-08-06","CZ","72","mobile","1","6.9"
"2025-08-04","CZ","30","tablet","4","42.56"
"2025-08-04","CZ","53","pc","3","20.88"
"2025-08-15","CZ","34","pc","4938","9835.74"
"2025-08-15","CZ","5","mobile","9159","55988.08"
"2025-08-15","CZ","26","pc","1200","6368.93"
"2025-08-15","CZ","39","pc","585","2367.01"
"2025-08-15","CZ","28","pc","1155","6231.23"
"2025-08-15","CZ","30","pc","116","673.11"
"2025-08-15","CZ","27","tablet","219","1186.29"
"2025-08-15","CZ","69","pc","176","933.08"
"2025-08-15","CZ","71","pc","555","2159.59"
"2025-08-15","CZ","25","tablet","8","56.28"
"2025-08-15","CZ","5","pc","185","1229.67"
"2025-08-15","CZ","62","pc","136","822.65"
"2025-08-15","CZ","30","mobile","345","1862.27"
"2025-08-15","CZ","57","mobile","82","308.14"
"2025-08-15","CZ","34","tablet","179","976.4"
"2025-08-15","CZ","31","tablet","74","406.55"
"2025-08-15","CZ","52","mobile","38","164.98"
"2025-08-15","CZ","61","tablet","63","529.19"
"2025-08-15","CZ","2","mobile","10","39.99"
"2025-08-15","CZ","44","mobile","21","122.99"
"2025-08-15","CZ","43","mobile","17","87.61"
"2025-08-15","CZ","10","pc","17","202.61"
"2025-08-15","CZ","32","tablet","7","34.4"
"2025-08-18","CZ","10","tablet","5","23.22"
"2025-08-18","CZ","42","mobile","3","47.94"
"2025-08-27","CZ","69","tablet","17","126.3"
"2025-08-23","CZ","42","pc","4","120.54"
"2025-08-25","CZ","37","mobile","1","6.6"
"2025-08-25","CZ","62","mobile","3","26.98"
"2025-08-30","CZ","34","pc","52472","11325.93"
"2025-08-30","CZ","26","mobile","1982","9997.29"
"2025-08-30","CZ","66","pc","132","855.83"
"2025-08-30","CZ","69","mobile","280","1702.15"
"2025-08-30","CZ","71","tablet","42","151.2"
"2025-08-30","CZ","34","tablet","136","909.9"
"2025-08-30","CZ","35","mobile","61","288.67"
"2025-08-30","CZ","11","tablet","4","42.65"
"2025-08-30","CZ","42","mobile","4","24.58"
"2025-08-01","CZ","16","pc","1","6.7"
"2025-08-03","CZ","10","tablet","2","6"
"2025-08-03","CZ","52","tablet","1","4.62"
"2025-08-28","CZ","35","tablet","2","13.68"
"2025-08-28","CZ","45","mobile","1","12.9"
"2025-09-29","CZ","22","mobile","21666","112875.17"
"2025-09-29","CZ","30","mobile","501","2447.25"
"2025-09-29","CZ","61","pc","2608","13601.98"
"2025-09-29","CZ","34","mobile","5007","21934.42"
"2025-09-29","CZ","39","mobile","16050","70934.11"
"2025-09-29","CZ","13","mobile","68","487.69"
"2025-09-29","CZ","67","pc","196","985.97"
"2025-09-29","CZ","38","pc","30","218.32"
"2025-09-29","CZ","69","mobile","234","1022.1"
"2025-09-29","CZ","12","mobile","58","365.21"
"2025-09-29","CZ","57","mobile","38","186.3"
"2025-09-29","CZ","25","tablet","1","8.4"
"2025-09-29","CZ","42","pc","4","39.6"
"2025-09-29","CZ","64","mobile","10","15.9"
"2025-10-02","CZ","61","mobile","5313","28524.68"
"2025-10-02","CZ","22","mobile","17789","98300.93"
"2025-10-02","CZ","27","pc","4496","25120.83"
"2025-10-02","CZ","33","pc","1119","6017.24"
"2025-10-02","CZ","7","pc","20","156.66"
"2025-10-02","CZ","20","pc","142","822.56"
"2025-10-02","CZ","34","tablet","110","503.24"
"2025-10-02","CZ","18","mobile","181","1252.5"
"2025-10-02","CZ","30","pc","114","695.73"
"2025-10-02","CZ","27","tablet","303","1690.1"
"2025-10-02","CZ","58","tablet","22","186.96"
"2025-10-02","CZ","5","tablet","55","383.92"
"2025-10-02","CZ","26","tablet","45","276.84"
"2025-10-02","CZ","78","pc","14","103.83"
"2025-10-02","CZ","57","mobile","33","140.42"
"2025-09-28","CZ","11","pc","9","82.82"
"2025-09-01","CZ","17","tablet","5","35.04"
"2025-09-01","CZ","12","tablet","6","95.6"
"2025-09-01","CZ","37","pc","1","6.7"
"2025-09-04","CZ","44","mobile","10","78.17"
"2025-09-04","CZ","53","mobile","4","25.28"
"2025-09-20","CZ","29","mobile","5084","26156.31"
"2025-09-20","CZ","22","pc","3767","26137.56"
"2025-09-20","CZ","65","pc","88","658.26"
"2025-09-20","CZ","26","mobile","1669","9297.27"
"2025-09-20","CZ","33","mobile","2131","11950.88"
"2025-09-20","CZ","26","pc","761","4341.45"
"2025-09-20","CZ","25","tablet","33","150.39"
"2025-09-20","CZ","34","tablet","145","1014.15"
"2025-09-20","CZ","7","mobile","90","591.83"
