"date","currency","exchange_rate","id","target_currency"
"2020-10-23","EUR","27.22000000000","2020-10-23EUR","CZK"
"2021-03-07","CZK","1.00000000000","2021-03-07CZK","CZK"
"2019-01-28","CZK","1.00000000000","2019-01-28CZK","CZK"
"2019-05-14","CZK","1.00000000000","2019-05-14CZK","CZK"
"2018-06-15","HRK","3.48400000000","2018-06-15HRK","CZK"
"2018-08-19","USD","22.58300000000","2018-08-19USD","CZK"
"2022-08-09","USD","23.96900000000","2022-08-09USD","CZK"
"2019-11-08","SEK","2.38100000000","2019-11-08SEK","CZK"
"2020-03-23","PLN","6.00000000000","2020-03-23PLN","CZK"
"2020-04-16","PLN","5.97400000000","2020-04-16PLN","CZK"
"2020-02-01","CZK","1.00000000000","2020-02-01CZK","CZK"
"2021-02-07","USD","21.53400000000","2021-02-07USD","CZK"
"2020-11-26","USD","21.96200000000","2020-11-26USD","CZK"
"2019-04-12","RON","5.38300000000","2019-04-12RON","CZK"
"2020-03-09","SEK","2.37900000000","2020-03-09SEK","CZK"
"2020-11-26","HRK","3.46000000000","2020-11-26HRK","CZK"
"2021-02-17","EUR","25.88500000000","2021-02-17EUR","CZK"
"2018-10-18","RON","5.54000000000","2018-10-18RON","CZK"
"2018-12-15","HUF","0.07963000000","2018-12-15HUF","CZK"
"2018-08-08","HUF","0.08012000000","2018-08-08HUF","CZK"
"2018-05-03","EUR","25.58000000000","2018-05-03EUR","CZK"
"2018-09-02","HRK","3.46000000000","2018-09-02HRK","CZK"
"2019-10-13","EUR","25.81000000000","2019-10-13EUR","CZK"
"2020-09-29","PLN","5.97700000000","2020-09-29PLN","CZK"
"2022-05-20","GBP","29.07500000000","2022-05-20GBP","CZK"
"2018-07-24","CZK","1.00000000000","2018-07-24CZK","CZK"
"2020-06-22","CZK","1.00000000000","2020-06-22CZK","CZK"
"2020-07-16","GBP","29.37100000000","2020-07-16GBP","CZK"
"2022-05-03","HRK","3.26500000000","2022-05-03HRK","CZK"
"2021-08-15","GBP","29.83300000000","2021-08-15GBP","CZK"
"2021-09-22","USD","21.63800000000","2021-09-22USD","CZK"
"2018-05-18","PLN","5.95800000000","2018-05-18PLN","CZK"
"2019-10-15","HRK","3.47300000000","2019-10-15HRK","CZK"
"2021-10-16","SEK","2.53300000000","2021-10-16SEK","CZK"
"2022-01-21","SEK","2.33700000000","2022-01-21SEK","CZK"
"2021-07-10","EUR","25.80000000000","2021-07-10EUR","CZK"
"2020-10-28","GBP","30.13200000000","2020-10-28GBP","CZK"
"2018-04-10","USD","20.49700000000","2018-04-10USD","CZK"
"2022-04-21","GBP","29.19000000000","2022-04-21GBP","CZK"
